stories_id,publish_date,title,url,language,ap_syndicated,themes,media_id,media_name,media_url
"1928410840","2021-05-11 16:28:45","En Colombia han muerto 42 personas en medio de las protestas, reporta Defensoría","https://www.villavicenciodiaadia.com/en-colombia-han-muerto-42-personas-en-medio-de-las-protestas-reporta-defensoria/","es","False","","1330751","Villavicencio Dia a Dia Noticias de la Región Orinoquia","https://www.villavicenciodiaadia.com/"
"1928468715","2021-05-11 21:15:00","Las propuestas de la Gobernación de Magdalena para hacerle frente a la crisis social de Colombia","https://www.infobae.com/america/colombia/2021/05/12/las-propuestas-de-la-gobernacion-de-magdalena-para-hacerle-frente-a-la-crisis-social-de-colombia/","es","False","","695713","Revista Gente","https://www.infobae.com/gente/"
"1928478060","2021-05-11 21:31:13","¿Qué va a pasar cuando las UCI covid-19 lleguen al 100 % de ocupación?","https://www.eltiempo.com/bogota/que-va-a-pasar-cuando-las-uci-covid-19-lleguen-al-100-de-ocupacion-587807","es","False","","38871","El Tiempo","http://www.eltiempo.com"
"1928478578","2021-05-11 20:38:21","El paro que no para, y el país que se cae a pedazos","https://elexpediente.co/el-paro-que-no-para-y-el-pais-que-se-cae-a-pedazos/","es","False","","695712","El Expediente","https://elexpediente.co/"
"1928605667","2021-05-12 02:00:07.476901","La vacunación en Caldas sortea el paro","https://www.lapatria.com/salud/la-vacunacion-en-caldas-sortea-el-paro-474852","es","False","","325966","La Patria","http://lapatria.com/"
"1928614724","2021-05-12 01:00:00","¿El daño está hecho… y ahora?","https://www.larepublica.co/analisis/santiago-castro-513871/el-dano-esta-hecho-y-ahora-3168405","es","False","","325564","La Republica","http://larepublica.co/"
"1928640530","2021-05-12 02:10:00","Ejército Nacional removió 12 toneladas de escombros en Cali","https://www.infobae.com/america/colombia/2021/05/12/ejercito-nacional-removio-12-toneladas-de-escombros-en-cali/","es","False","","695713","Revista Gente","https://www.infobae.com/gente/"
"1928673028","2021-05-11 19:59:48","42 denuncias de personas fallecidas y 168 desapariciones durante paro nacional","https://www.quintopoder.com.co/42-denuncias-de-personas-fallecidas-y-168-desapariciones-durante-paro-nacional/?utm_source=rss&utm_medium=rss&utm_campaign=42-denuncias-de-personas-fallecidas-y-168-desapariciones-durante-paro-nacional","es","False","","1207868","quintopoder.com.co","http://quintopoder.com.co/"
"1928697489","2021-05-12 03:42:57","¿Qué pasó con el covid?","https://diariodelhuila.com/que-paso-con-el-covid/","es","False","","58360","Diario del Huila","http://diariodelhuila.com/"
"1928945179","2021-05-11 22:00:00","Calma y autoridad","https://www.eltiempo.com/opinion/editorial/editorial-sobre-la-situacion-en-cali-587774","es","False","","38871","El Tiempo","http://www.eltiempo.com"
"1928962013","2021-05-12 08:20:04","Conmebol desmiente que la Copa América no se vaya a realizar en Colombia","https://www.infobae.com/america/colombia/2021/05/12/conmebol-desmiente-que-la-copa-america-no-se-vaya-a-realizar-en-colombia/","es","False","","695713","Revista Gente","https://www.infobae.com/gente/"
"1928991526","2021-05-12 08:37:13","Por colados en vacunación contra el covid-19 citan a ministro de Salud a debate de control político en el Congreso","https://www.infobae.com/america/colombia/2021/05/12/por-colados-en-vacunacion-contra-el-covid-19-citan-a-ministro-de-salud-a-debate-de-control-politico-en-el-congreso/","es","False","","695713","Revista Gente","https://www.infobae.com/gente/"
"1929024469","2021-05-12 09:19:21","Estos son los incluidos en la tercera etapa de vacunación contra el coronavirus que comienza hoy en Colombia","https://www.infobae.com/america/colombia/2021/05/12/estos-son-los-incluidos-en-la-tercera-etapa-de-vacunacion-contra-el-coronavirus-que-comienza-hoy-en-colombia/","es","False","","695713","Revista Gente","https://www.infobae.com/gente/"
"1929076372","2021-05-12 12:37:00","Amanezca bien informado con La W este 12 de mayo","https://www.wradio.com.co/noticias/actualidad/amanezca-bien-informado-con-la-w-este-12-de-mayo/20210512/nota/4134059.aspx","es","False","","57790","wradio.com.co","http://wradio.com.co/"
"1929108528","2021-05-12 09:52:37","¿Quiénes recibirán la vacuna contra la covid-19 en la tercera etapa?","http://awseb-awseb-6kvd4gz0d20w-1997714897.us-east-1.elb.amazonaws.com/colombia/quienes-recibiran-la-vacuna-contra-la-covid-19-en-la-tercera-etapa","es","False","","74622","rcnradio.com","http://www.rcnradio.com/#spider"
"1929112088","2021-05-11 22:54:33","Levantar bloqueos, llamado de colombianos: Duque","http://periodicodebate.com/index.php/nacion/politica/item/29866-cd-1746","es","False","","324728","periodicodebate.com","http://periodicodebate.com/"
"1929139073","2021-05-12 10:54:39","Urge reactivar la economía nacional, Presidente Duque [VIDEO]","https://diariodelcauca.com.co/noticias/politica/urge-reactivar-la-economia-nacional-presidente-duque-video-683331","es","False","","282160","Diario del Cauca","http://diariodelcauca.com.co/"
"1929150719","2021-05-12 10:54:39","Urge reactivar la economía nacional, Presidente Duque [VIDEO]","https://cauca.extra.com.co/noticias/politica/urge-reactivar-la-economia-nacional-presidente-duque-video-683331","es","False","","565190","Cauca Extra","http://cauca.extra.com.co/"
"1929161169","2021-05-12 10:54:39","Urge reactivar la economía nacional, Presidente Duque [VIDEO]","https://ibague.extra.com.co/noticias/politica/urge-reactivar-la-economia-nacional-presidente-duque-video-683331","es","False","","347037","Ibague Extra","http://ibague.extra.com.co/"
"1929169933","2021-05-12 11:45:19","Ella es Blanca Zuluaga, la enfermera que lleva las vacunas a lomo de mula en Aranzazu","https://revistadiners.com.co/tendencias/90693_ella-es-blanca-zuluaga-la-enfermera-que-lleva-las-vacunas-a-lomo-de-mula-en-aranzazu/","es","False","","348029","Revista Diners | Cultura y estilo de vida","http://revistadiners.com.co/"
"1929181668","2021-05-12 10:54:39","Urge reactivar la economía nacional, Presidente Duque [VIDEO]","https://hsbnoticias.com/noticias/politica/urge-reactivar-la-economia-nacional-presidente-duque-video-683331","es","False","","331318","HSB Noticias","http://hsbnoticias.com/"
"1929201055","2021-05-12 10:54:39","Urge reactivar la economía nacional, Presidente Duque [VIDEO]","https://huila.extra.com.co/noticias/politica/urge-reactivar-la-economia-nacional-presidente-duque-video-683331","es","False","","362587","Hulia Extra","http://huila.extra.com.co/"
"1929202116","2021-05-12 10:54:39","Urge reactivar la economía nacional, Presidente Duque [VIDEO]","https://ladorada.extra.com.co/noticias/politica/urge-reactivar-la-economia-nacional-presidente-duque-video-683331","es","False","","563374","Ladorada Extra","http://ladorada.extra.com.co/"
"1929203953","2021-05-12 10:54:39","Urge reactivar la economía nacional, Presidente Duque [VIDEO]","https://girardot.extra.com.co/noticias/politica/urge-reactivar-la-economia-nacional-presidente-duque-video-683331","es","False","","362287","Girardot Extra","http://girardot.extra.com.co/"
"1929203394","2021-05-12 10:54:39","Urge reactivar la economía nacional, Presidente Duque [VIDEO]","https://caqueta.extra.com.co/noticias/politica/urge-reactivar-la-economia-nacional-presidente-duque-video-683331","es","False","","329452","Caqueta Extra","http://caqueta.extra.com.co/"
"1929211775","2021-05-12 10:54:39","Urge reactivar la economía nacional, Presidente Duque [VIDEO]","https://chiquinquira.extra.com.co/noticias/politica/urge-reactivar-la-economia-nacional-presidente-duque-video-683331","es","False","","559945","Chiquinquira Extra","http://chiquinquira.extra.com.co/"
"1929245994","2021-05-12 10:54:39","Urge reactivar la economía nacional, Presidente Duque [VIDEO]","https://casanare.extra.com.co/noticias/politica/urge-reactivar-la-economia-nacional-presidente-duque-video-683331","es","False","","552579","Casanare Extra","http://casanare.extra.com.co/"
"1929286376","2021-05-12 13:45:05","La relajación de la población hace que Bolivia entre al tercer pico de contagios","https://www.infobae.com/america/agencias/2021/05/12/la-relajacion-de-la-poblacion-hace-que-bolivia-entre-al-tercer-pico-de-contagios/","es","False","","695713","Revista Gente","https://www.infobae.com/gente/"
"1929300123","2021-05-12 10:54:39","Urge reactivar la economía nacional, Presidente Duque [VIDEO]","https://llano.extra.com.co/noticias/politica/urge-reactivar-la-economia-nacional-presidente-duque-video-683331","es","False","","552466","llano Extra","http://llano.extra.com.co/"
"1929309812","2021-05-12 14:32:00","Fuerza Aérea transporta policías a algunos sectores de Antioquia para fortalecer la seguridad durante las manifestaciones","https://www.minuto30.com/fuerza-aerea-transporta-policias-sectores-antioquia/1239027/","es","False","","1330741","Así está la movilidad en Medellín al mediodía de este viernes 11 de octubre","https://www.minuto30.com/medellin/"
"1929312819","2021-05-12 14:24:11","Antioquia superó el millón de vacunas aplicadas contra el covid-19","https://www.eltiempo.com/colombia/medellin/antioquia-supero-el-millon-de-vacunas-aplicadas-contra-el-covid-19-587956","es","False","","38871","El Tiempo","http://www.eltiempo.com"
"1929315648","2021-05-12 14:17:03","¿Quién gana con los bloqueos?","https://www.lanacion.com.co/quien-gana-con-los-bloqueos/","es","False","","282769","La Nacion","http://lanacion.com.co/"
"1929399667","2021-05-12 10:54:39","Urge reactivar la economía nacional, Presidente Duque [VIDEO]","https://diariodelsur.com.co/noticias/politica/urge-reactivar-la-economia-nacional-presidente-duque-video-683331","es","False","","330235","Diario Del Sur","http://diariodelsur.com.co/"
"1929412761","2021-05-12 16:25:40","Hombres en moto intimidaron a enfermera en Sucre y le robaron 41 dosis de vacunas","https://www.infobae.com/america/colombia/2021/05/12/hombres-en-moto-intimidaron-a-enfermera-en-sucre-y-le-robaron-41-dosis-de-vacunas/","es","False","","695713","Revista Gente","https://www.infobae.com/gente/"
"1929430387","2021-05-12 16:18:43","Indígenas en Antioquia se declararon en minga permanente para rechazar la violencia","https://www.alertapaisa.com/noticias/antioquia/indigenas-en-antioquia-se-declararon-en-minga-permanente-para-rechazar-la","es","False","","1330745","Últimas Noticias Medellín y Antioquia - Noticias | Alerta Paisa","https://www.alertapaisa.com"
"1929434022","2021-05-12 16:47:34","Gerente del Hospital San Joaquín  “aclara” sus desafortunadas declaraciones sobre Lucas Villa","https://www.infobae.com/america/colombia/2021/05/12/gerente-del-hospital-san-joaquin-aclara-sus-desafortunadas-declaraciones-sobre-lucas-villa/","es","False","","695713","Revista Gente","https://www.infobae.com/gente/"
"1929465144","2021-05-12 16:26:19","Reactivación de la economía nacional, solicitud del Presidente Duque [VIDEO]","https://barrancabermeja.extra.com.co/noticias/politica/reactivacion-de-la-economia-nacional-solicitud-del-president-683421","es","False","","651493","Barrancabermeja Extra ","http://barrancabermeja.extra.com.co/"
"1929475887","2021-05-12 18:00:11","Playas del Atlántico reabrirán para los turistas este 15 de mayo","https://www.infobae.com/america/colombia/2021/05/12/playas-del-atlantico-reabriran-para-los-turistas-este-15-de-mayo/","es","False","","695713","Revista Gente","https://www.infobae.com/gente/"
"1929495833","2021-05-12 18:08:41","Procuraduría abrió indagación a hospital en Atlántico por vacunación irregular al cantante vallenato Rafa Pérez","https://www.infobae.com/america/colombia/2021/05/12/procuraduria-abrio-indagacion-a-hospital-en-atlantico-por-vacunacion-irregular-al-cantante-vallenato-rafa-perez/","es","False","","695713","Revista Gente","https://www.infobae.com/gente/"
"1929496870","2021-05-12 16:26:19","Reactivación de la economía nacional, solicitud del Presidente Duque [VIDEO]","https://pasto.extra.com.co/noticias/politica/reactivacion-de-la-economia-nacional-solicitud-del-president-683421","es","False","","651490","Pasto Extra","http://pasto.extra.com.co/"
"1929524907","2021-05-12 16:26:19","Reactivación de la economía nacional, solicitud del Presidente Duque [VIDEO]","https://palmira.extra.com.co/noticias/politica/reactivacion-de-la-economia-nacional-solicitud-del-president-683421","es","False","","651494","Palmira Extra ","http://palmira.extra.com.co/"
"1929528165","2021-05-12 16:26:19","Reactivación de la economía nacional, solicitud del Presidente Duque [VIDEO]","https://boyaca.extra.com.co/noticias/politica/reactivacion-de-la-economia-nacional-solicitud-del-president-683421","es","False","","362386","Boyaca Extra","http://boyaca.extra.com.co/"
"1929529409","2021-05-12 16:26:19","Reactivación de la economía nacional, solicitud del Presidente Duque [VIDEO]","https://cucuta.extra.com.co/noticias/politica/reactivacion-de-la-economia-nacional-solicitud-del-president-683421","es","False","","651491","CÚCUTA Extra ","http://cucuta.extra.com.co/"
"1929531045","2021-05-12 19:05:03","Fuerza aérea ha transportado más de 32.000 vacunas durante el paro","https://www.hoydiariodelmagdalena.com.co/archivos/512686","es","False","","348064","HOY Diario del Magdalena","http://www.hoydiariodelmagdalena.com.co/"
"1929533311","2021-05-12 19:04:54","Así se vivió el día número 15 del Paro Nacional en Medellín","https://www.eltiempo.com/colombia/medellin/paro-medellin-marcha-del-12-de-mayo-588030","es","False","","38871","El Tiempo","http://www.eltiempo.com"
"1929557435","2021-05-12 18:05:50","Colombia reporta 490 muertes y 16.993 contagios nuevos por covid-19","https://www.eltiempo.com/salud/coronavirus-en-colombia-casos-muertes-y-vacunados-12-de-mayo-588007","es","False","","38871","El Tiempo","http://www.eltiempo.com"
"1929562966","2021-05-12 16:26:19","Reactivación de la economía nacional, solicitud del Presidente Duque [VIDEO]","https://cali.extra.com.co/noticias/politica/reactivacion-de-la-economia-nacional-solicitud-del-president-683421","es","False","","558121","Cali Extra","http://cali.extra.com.co/"
"1929565481","2021-05-12 16:26:19","Reactivación de la economía nacional, solicitud del Presidente Duque [VIDEO]","https://bucaramanga.extra.com.co/noticias/politica/reactivacion-de-la-economia-nacional-solicitud-del-president-683421","es","False","","567421","Bucaramanga Extra","http://bucaramanga.extra.com.co/"
"1929565145","2021-05-12 20:25:59","Alcalde de Barranquilla ve la Copa América como una oportunidad para generar empleo en el país","https://www.infobae.com/america/colombia/2021/05/13/alcalde-de-barranquilla-ve-la-copa-america-como-una-oportunidad-para-generar-empleo-en-el-pais/","es","False","","695713","Revista Gente","https://www.infobae.com/gente/"
"1929609607","2021-05-12 21:56:24","“Cada día de bloqueos le cuesta al país $400.000 millones”: MinHacienda","https://www.infobae.com/america/colombia/2021/05/13/cada-dia-de-bloqueos-le-cuesta-al-pais-400000-millones-minhacienda/","es","False","","695713","Revista Gente","https://www.infobae.com/gente/"
"1929701999","2021-05-13 00:55:00","""Los bloqueos son una forma de violencia y así hay que enfrentarlos"": Iván Duque","http://www.elpais.com.co/politica/los-bloqueos-son-una-forma-de-violencia-y-asi-hay-que-enfrentarlos-ivan-duque.html","es","False","","62209","El Pais.com","http://elpais.com.co/"
"1929704464","2021-05-13 00:55:00","""Los bloqueos son una forma de violencia y así hay que enfrentarlos"": Iván Duque","http://www.elpais.com.co/politica/los-bloqueos-son-una-forma-de-violencia-y-asi-hay-que-enfrentarlos-ivan-duque.html","es","False","","348081","Noticias de Cali, Valle y Colombia - Periodico: Diario El Pais","http://www.elpais.com.co/elpais/"
"1929748236","2021-05-13 01:00:07","Mcgregor hace su fortuna fuera del octágono","https://www.larepublica.co/caja-fuerte/mcgregor-hace-su-fortuna-fuera-del-octagono-3169292","es","False","","325564","La Republica","http://larepublica.co/"
"1929767312","2021-05-13 00:04:13","Los bloqueos son violentos en sí mismos: Duque","http://periodicodebate.com/index.php/nacion/politica/item/29874-cd-1747","es","False","","324728","periodicodebate.com","http://periodicodebate.com/"
"1930023463","2021-05-13 07:39:36","Se perdieron 7.020 vacunas contra la covid-19 en Cundinamarca","http://awseb-awseb-6kvd4gz0d20w-1997714897.us-east-1.elb.amazonaws.com/colombia/region-central/se-perdieron-7020-vacunas-contra-la-covid-19-en-cundinamarca","es","False","","74622","rcnradio.com","http://www.rcnradio.com/#spider"
"1930048715","2021-05-13 11:49:00","Amanezca bien informado con La W este 13 de mayo","https://www.wradio.com.co/noticias/actualidad/amanezca-bien-informado-con-la-w-este-13-de-mayo/20210513/nota/4134419.aspx","es","False","","57790","wradio.com.co","http://wradio.com.co/"
"1930112396","2021-05-13 09:17:35","Jóvenes activistas en Pereira denuncian amenazas contra su vida","https://www.eltiempo.com/colombia/otras-ciudades/jovenes-activistas-en-pereira-denuncian-amenazas-contra-su-vida-588127","es","False","","38871","El Tiempo","http://www.eltiempo.com"
"1930142305","2021-05-13 09:51:01","Por bloqueos, Fuerza Aérea colabora en el transporte de vacunas, insumos médicos y pacientes en riesgo","https://www.infobae.com/america/colombia/2021/05/13/por-bloqueos-fuerza-aerea-colabora-en-el-transporte-de-vacunas-insumos-medicos-y-pacientes-en-riesgo/","es","False","","695713","Revista Gente","https://www.infobae.com/gente/"
"1930227361","2021-05-13 10:15:32","Por primera vez Santander superó los mil casos de covid-19 en un día","http://awseb-awseb-6kvd4gz0d20w-1997714897.us-east-1.elb.amazonaws.com/colombia/santanderes/por-primera-vez-santander-supero-los-mil-casos-de-covid-19-en-un-dia","es","False","","74622","rcnradio.com","http://www.rcnradio.com/#spider"
"1930290595","2021-05-13 12:28:00","Piden la renuncia del defensor del Pueblo, Carlos Camargo, por “politiquería, clientelismo y corrupción”","https://www.infobae.com/america/colombia/2021/05/13/piden-la-renuncia-del-defensor-del-pueblo-carlos-camargo-por-politiqueria-clientelismo-y-corrupcion/","es","False","","695713","Revista Gente","https://www.infobae.com/gente/"
"1930340131","2021-05-13 12:57:44","Sindicatos en Córdoba piden que investiguen amenazas contra líderes de marchas","http://awseb-awseb-6kvd4gz0d20w-1997714897.us-east-1.elb.amazonaws.com/colombia/caribe/sindicatos-en-cordoba-piden-que-investiguen-amenazas-contra-lideres-de-marchas","es","False","","74622","rcnradio.com","http://www.rcnradio.com/#spider"
"1930345955","2021-05-13 13:16:51","Ministro de Salud descartó alerta roja nacional en Colombia por COVID-19","https://www.infobae.com/america/colombia/2021/05/13/ministro-de-salud-descarto-alerta-roja-nacional-en-colombia-por-covid-19/","es","False","","695713","Revista Gente","https://www.infobae.com/gente/"
"1930358575","2021-05-13 13:22:02","El adiós de Claudia Blum tras una cancillería sin brillo","https://www.eltiempo.com/politica/gobierno/como-fue-la-gestion-de-claudia-blum-en-la-cancilleria-588161","es","False","","38871","El Tiempo","http://www.eltiempo.com"
"1930359522","2021-05-13 10:36:29","Fuerza Aérea colabora en el transporte de vacunas, insumos médicos y pacientes en riesgo","https://www.elpaisvallenato.com/2021/05/13/fuerza-aerea-colabora-en-el-transporte-de-vacunas-insumos-medicos-y-pacientes-en-riesgo/","es","False","","336993","El Pais Vallenato","http://elpaisvallenato.com/"
"1930362765","2021-05-13 11:51:09","El paro huele a jóvenes, no a partidos políticos","https://www.laorejaroja.com/el-paro-huele-a-jovenes-no-a-partidos-politicos/","es","False","","1180124","laorejaroja.com","http://laorejaroja.com/"
"1930483224","2021-05-13 10:27:59","“No podemos llegar a un enfrentamiento entre nosotros mismos”: alcalde de Palmira","https://occidente.co/regionales/valle-del-cauca/no-podemos-llegar-a-un-enfrentamiento-entre-nosotros-mismos-alcalde-de-palmira/","es","False","","348079","Diario Occidente | Noticias de Cali, Valle y Colombia.","http://www.occidente.co/"
"1930503660","2021-05-13 14:59:02","Familia de desaparecido durante el paro pide respuestas por su muerte","https://www.eltiempo.com/colombia/otras-ciudades/paro-nacional-muerte-de-brahian-gabriel-rojas-en-la-virginia-risaralda-588252","es","False","","38871","El Tiempo","http://www.eltiempo.com"
"1930528528","2021-05-13 16:51:48","Así se robaron un lote de vacunas contra el covid- 19 en Sucre","https://www.eltiempo.com/colombia/otras-ciudades/asi-se-robaron-un-lote-de-vacunas-contra-el-covid-19-en-sucre-588278","es","False","","38871","El Tiempo","http://www.eltiempo.com"
"1930551584","2021-05-13 17:26:50","Este es el panorama en el Romelio por plantón y partido del América","https://www.eltiempo.com/colombia/barranquilla/barranquilla-situacion-en-el-estadio-romelio-martinez-america-vs-mineiro-588295","es","False","","38871","El Tiempo","http://www.eltiempo.com"
"1930595478","2021-05-13 18:21:27","Denuncian que policía vestido de civil habría amenazado a jóvenes","https://www.eltiempo.com/colombia/otras-ciudades/paro-nacional-denuncian-abusos-de-la-policia-durante-marchas-588316","es","False","","38871","El Tiempo","http://www.eltiempo.com"
"1930680973","2021-05-13 12:32:09","La narrativa del paro criminal","https://elexpediente.co/la-narrativa-del-paro-criminal/","es","False","","695712","El Expediente","https://elexpediente.co/"
"1930683766","2021-05-13 20:42:45","Claudia López aseguró que Bogotá no tiene vacunas para empezar tercera etapa de inmunización","https://www.infobae.com/america/colombia/2021/05/14/claudia-lopez-aseguro-que-bogota-no-tiene-vacunas-para-empezar-tercera-etapa-de-inmunizacion/","es","False","","695713","Revista Gente","https://www.infobae.com/gente/"
"1930697265","2021-05-13 21:06:03","Claudia Blum renunció a su cargo como Ministra de Relaciones Exteriores","https://diariolalibertad.com/sitio/2021/05/13/claudia-blum-renuncio-a-su-cargo-como-ministra-de-relaciones-exteriores/","es","False","","1330749","Diario La Libertad - Con La Fuerza De La Verdad","http://diariolalibertad.com/sitio/"
"1930699238","2021-05-13 21:20:52","Bogotá inició vacunación contra el covid-19 en adultos mayores indígenas","https://www.infobae.com/america/colombia/2021/05/14/bogota-inicio-vacunacion-contra-el-covid-19-en-adultos-mayores-indigenas/","es","False","","695713","Revista Gente","https://www.infobae.com/gente/"
"1930722610","2021-05-13 21:40:00","¿Le dolió que el jefe de su partido le pidiera la renuncia?","https://www.eltiempo.com/salud/entrevista-al-ministro-fernando-ruiz-sobre-reforma-a-la-salud-588365","es","False","","38871","El Tiempo","http://www.eltiempo.com"
"1930722808","2021-05-13 21:00:50","Revolución molecular disipada: Lavado neonazi de cerebro","http://semanariovoz.com/revolucion-molecular-disipada-lavado-neonazi-de-cerebro/","es","False","","1206771","semanariovoz.com","http://semanariovoz.com/"
"1930793610","2021-05-14 00:01:21","¿Le dolió que el jefe de su partido le pidiera la renuncia?","https://www.eltiempo.com/salud/ministro-de-salud-fernando-ruiz-habla-sobre-reforma-a-la-salud-588365","es","False","","38871","El Tiempo","http://www.eltiempo.com"
"1930806413","2021-05-14 00:07:29","UCI en Antioquia: la ocupación del 98,03 % mantiene prendidas las alertas","https://www.infobae.com/america/colombia/2021/05/14/uci-en-antioquia-la-ocupacion-del-9803-mantiene-prendidas-las-alertas/","es","False","","695713","Revista Gente","https://www.infobae.com/gente/"
"1930844636","2021-05-13 17:11:44","La narrativa del paro criminal","http://www.elnuevosiglo.com.co/articulos/05-13-2021-la-narrativa-del-paro-criminal","es","False","","336339","elnuevosiglo.com.co","http://elnuevosiglo.com.co/"
"1930844621","2021-05-13 19:26:00","Covid-19 pasa factura mortal","http://www.elnuevosiglo.com.co/articulos/05-13-2021-editorial-covid-19-pasa-factura-mortal","es","False","","336339","elnuevosiglo.com.co","http://elnuevosiglo.com.co/"
"1930952954","2021-05-14 03:43:26","Pese a la negativa de las autoridades locales, el capitán de un pesquero con 22 tripulantes con COVID ingresó a un puerto pidiendo “ayuda humanitaria”","https://www.infobae.com/politica/2021/05/14/pese-a-la-negativa-de-las-autoridades-locales-el-capitan-de-un-pesquero-con-22-tripulantes-con-covid-ingreso-a-un-puerto-pidiendo-ayuda-humanitaria/","es","False","","695713","Revista Gente","https://www.infobae.com/gente/"
"1931105996","2021-05-14 07:00:00","Los retos principales del nuevo (a) Canciller","http://www.elnuevosiglo.com.co/articulos/05-14-2021-los-retos-principales-del-nuevo-canciller","es","False","","336339","elnuevosiglo.com.co","http://elnuevosiglo.com.co/"
"1931286889","2021-05-14 08:40:52","Vacunación covid en Sucre llega también al campo","https://www.eltiempo.com/colombia/otras-ciudades/vacunacion-movil-en-sucre-llega-al-campo-588404","es","False","","38871","El Tiempo","http://www.eltiempo.com"
"1931281562","2021-05-14 09:52:16","Gustavo Petro calificó como “una oportunidad” la renuncia de Claudia Blum a la Cancillería","https://www.infobae.com/america/colombia/2021/05/14/gustavo-petro-califico-como-una-oportunidad-la-renuncia-de-claudia-blum-a-la-cancilleria/","es","False","","695713","Revista Gente","https://www.infobae.com/gente/"
"1931309547","2021-05-14 07:30:54","Crece el rechazo por los bloqueos viales","https://www.lanacion.com.co/crece-el-rechazo-por-los-bloqueos-viales/","es","False","","282769","La Nacion","http://lanacion.com.co/"
"1931333332","2021-05-14 07:47:47","Viajeros de Colombia deberán hacer cuarentena de 10 días al ingresar a Francia","http://www.elpais.com.co/mundo/viajeros-de-colombia-deberan-hacer-cuarentena-de-10-dias-al-ingresar-a-francia.html","es","False","","348081","Noticias de Cali, Valle y Colombia - Periodico: Diario El Pais","http://www.elpais.com.co/elpais/"
"1931332445","2021-05-14 07:47:47","Viajeros de Colombia deberán hacer cuarentena de 10 días al ingresar a Francia","http://www.elpais.com.co/mundo/viajeros-de-colombia-deberan-hacer-cuarentena-de-10-dias-al-ingresar-a-francia.html","es","False","","62209","El Pais.com","http://elpais.com.co/"
"1931442985","2021-05-14 04:44:14","Bomberos alzan mangueras en plantón de Bogotá para pedir estabilidad laboral y vacunas","https://www.pulzo.com/nacion/bogota-hoy-bomberos-hacen-planton-para-pedir-estabilidad-laboral-vacunas-PP1051296","es","False","","120254","Pulzo","http://pulzo.com/"
"1931439924","2021-05-14 12:58:06","Ocupación de camas UCI en Montería llegó al 87.56%. Quedan sólo 20 camas","https://rionoticias.co/ocupacion-de-camas-uci-en-monteria-llego-al-87-56-quedan-solo-20-camas/","es","False","","697787","rionoticias.co","http://rionoticias.co/"
"1931442947","2021-05-14 05:46:37","¿Pliego de peticiones o agenda de gobierno?","https://www.pulzo.com/opinion/paro-nacional-pliego-peticiones-agenda-gobierno-PP1051172","es","False","","120254","Pulzo","http://pulzo.com/"
"1931476488","2021-05-14 13:23:04","Gobierno colombiano anunció la compra de 5 millones de vacunas adicionales a Pfizer, la mitad llegaría en junio","https://www.infobae.com/america/colombia/2021/05/14/gobierno-colombiano-anuncio-la-compra-de-5-millones-de-vacunas-adicionales-a-pfizer-la-mitad-llegaria-en-junio/","es","False","","695713","Revista Gente","https://www.infobae.com/gente/"
"1931488797","2021-05-14 10:01:45","Con ayuda de la Defensoría del Pueblo, se habilitaron corredores humanitarios","https://45segundos.com/2021/05/14/con-ayuda-de-la-defensoria-del-pueblo-se-habilitaron-corredores-humanitarios/","es","False","","1330744","45 Segundos Noticias principales de Colombia y el Mundo","https://45segundos.com/"
"1931495594","2021-05-14 12:49:28","Bomberos piden ser priorizados en plan de vacunación contra la covid-19","http://awseb-awseb-6kvd4gz0d20w-1997714897.us-east-1.elb.amazonaws.com/colombia/bomberos-piden-ser-priorizados-en-plan-de-vacunacion-contra-la-covid-19","es","False","","74622","rcnradio.com","http://www.rcnradio.com/#spider"
"1931523578","2021-05-14 13:21:17","Más de un millón de toneladas de alimentos y medicina ha transportado la fuerza pública","https://www.minuto30.com/alimentos-toneladas-fuerza-publica/1239601/","es","False","","1330741","Así está la movilidad en Medellín al mediodía de este viernes 11 de octubre","https://www.minuto30.com/medellin/"
"1931569142","2021-05-14 14:57:21","Empresarios temen que el Paro Nacional afecte la leve recuperación económica","http://awseb-awseb-6kvd4gz0d20w-1997714897.us-east-1.elb.amazonaws.com/economia/empresarios-temen-que-el-paro-nacional-afecte-la-leve-recuperacion-economica","es","False","","74622","rcnradio.com","http://www.rcnradio.com/#spider"
"1931589626","2021-05-14 19:45:00","Una oportunidad para Duque: Petro sobre salida de Claudia Blum de la Cancillería","https://www.wradio.com.co/noticias/actualidad/una-oportunidad-para-duque-petro-sobre-salida-de-claudia-blum-de-la-cancilleria/20210514/nota/4134910.aspx","es","False","","57790","wradio.com.co","http://wradio.com.co/"
"1931650031","2021-05-14 17:21:18","La pandemia sigue sin techo en Colombia en medio de una de sus peores crisis","https://www.elpaisvallenato.com/2021/05/14/la-pandemia-sigue-sin-techo-en-colombia-en-medio-de-una-de-sus-peores-crisis/","es","False","","336993","El Pais Vallenato","http://elpaisvallenato.com/"
"1931691385","2021-05-14 18:09:43","Ejército transportó más de 600 kilos de insumos médicos de Cali a Popayán","http://www.elpais.com.co/colombia/ejercito-transporto-mas-de-600-kilos-de-insumos-medicos-de-cali-a-popayan.html","es","False","","62209","El Pais.com","http://elpais.com.co/"
